X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40
2.2775258713622835,0.45064163478624075,-0.8654212966545929,-2.9447935232717244,-0.020165100088051963,1.4165824893928012,-2.1196498443633103,0.22994697263332053,0.7935716345840751,1.0411154097658784,0.7076653613685759,0.3784609023157969,0.07620982450447424,3.526395128046408,1.9572894705983623,-1.615141971178374,0.40834866222289107,-8.500397057628348,0.8836125955497949,1.7025369483850776,0.6025412704441692,-0.8260879810429728,0.6809065519537322,0.26994629593336933,-0.8826306546108719,5.302680626252258,1.899247186863571,-2.7533063783894636,0.6543753731727868,0.44331603415322646,1.7201997234858666,0.19667176307162093,3.2081326219427364,2.448394919200342,-3.4582234876232745,1.995599814624628,3.020685438136798,1.5718916210489193,-2.592586681695835,0.033443933491466266
-10.626823700233073,0.4267327559247267,-0.2905324136966809,-1.3122015493484964,-0.7732962355507128,0.3409328595802618,-0.6919726870183729,-0.7840350640863539,-0.7196689704003888,-3.916092759568587,1.6570155688347592,-1.8656756769708998,-0.7578142009635279,0.6773401405193931,-4.260014749699874,0.5591099833122164,0.29200012955204674,4.890957991747732,1.0956138279940275,1.2944177791281415,0.8821550265913216,4.407116858599203,0.40104601725994926,-0.49449906827236395,1.2989751301871533,-5.316269513302842,-3.5952620684584558,-1.9782428409866117,0.23522809312767512,-0.6150310507909115,-8.70755749360907,0.706738541155628,-7.511997235057649,-0.9122261582752931,5.612740475202331,-1.1993144416775285,0.07628881825892356,0.8428882598444207,2.757355589693299,-0.44593363297488936
-8.743471052992762,-3.994706925594193,0.36640715973458704,-1.0704640327009203,-0.14786319888220603,1.1186338396178908,0.6424081059820341,0.5399982132397747,-0.8315680827617801,-0.9431760665234421,-0.035891749923471924,0.9764969209230671,0.609530940760393,2.0511950440462536,-3.332814591434022,-1.0696662999055548,0.8381085113691178,-7.529984694189956,-2.8903731778216306,-0.09882394214444468,0.18077808853169516,0.8914682374255408,0.057398415284406326,0.001687700886138466,1.4702300163724988,0.43397842567227973,-0.294240912882741,-0.9759529860559503,1.8358716214394857,0.2961458610442319,-3.336066853765232,-0.4681182641141874,4.872428462718965,-0.01084826885878698,-1.9634705456689283,3.138032134683197,1.8199752231454551,-1.8676894733719924,-2.2724542892738824,-1.1625914178077175
0.44441003946138996,-0.45943525635750393,-1.0185255491151965,-0.642227593715853,0.7300450962070887,-0.492400961474572,-0.6000574123760195,0.09335646070163418,0.4210964950988212,-1.4131623426971167,-1.5215531497702053,-0.08807635558139598,-1.3472164961441764,2.341658672539732,-0.39797913072932667,0.4100825366205787,0.5547930749672837,-0.5128826323963844,-0.16318229464148432,-0.9147058819177669,-0.24520305708503626,2.1158388492073854,-0.28807370352814843,-0.3582102302618587,-1.043308346692062,3.703745205050718,-0.33414937582275217,2.693709225387508,-0.8631722174844927,0.7946346667250227,-1.0666917574068366,-1.453443170844148,3.9861769174407065,0.7672117404889197,-1.8063512801041415,3.026553289973441,-0.17910722556556602,1.1048795814643813,1.366294183936495,-0.7132265984067604
5.2083121400706265,0.7617578524877177,-3.938293936742842,-0.7619269951317595,-1.279751924095285,-0.8298101667768515,0.22951819306310298,0.23369031562324719,-0.5280568041502166,2.9383232607696983,0.3564553624063805,-0.7146982909232483,1.0786907196147728,-1.4288520651289938,3.8117191446282916,-0.23915913284980236,0.047413272939451655,6.192654474608681,0.6735325955031168,-0.6834565099539959,1.7625391371150374,-0.9392560062658548,-1.2652974683431868,1.8002279983359226,1.567063958626501,8.26227366862055,-0.05761720241989021,2.5743479576447936,1.9193423525214026,-0.3188085109653358,0.25273009572032734,0.5374370878922398,-0.2880001681288218,1.5460119358545972,1.6518364198284416,0.8116122539645969,5.420169637332844,-0.2192270876756727,1.7801075910627655,-0.0233251796628913
-8.37608997796106,-0.1376467603899887,-0.4795253534805697,-1.7612172458488988,-0.4581634794433574,-1.3663533462698307,-0.45685617759143565,-0.2856636270766333,-0.27200355136073584,0.15450672176724567,0.6381657879536538,-0.5816429437465546,0.7944741077841091,-1.1048003883046071,1.1013202484030828,0.3380753613530063,0.48742591217899395,14.05672659721267,-0.12100750213530498,1.3825094993839542,0.9097489196366775,0.9813635089933277,-1.5005766909766063,-0.05461914293326905,1.2738818914565195,3.902745099528356,-3.9650827047397543,3.296575354121436,2.253166903354799,-0.4653389991401276,-3.6323446822910546,1.9108106356762427,2.9787630089705357,-2.1509056367923445,3.2059618493210666,-0.4835499724307658,5.6910169807121616,-0.01240743852482384,-6.116570887684149,-0.23739024309613388
7.788484431904944,0.9315245771503764,-2.6090764666149604,5.741955357537337,-1.7892196426780227,-1.1899231200198304,0.8254136833233002,2.7339495716021363,0.6228459312039837,3.860870193030343,0.02324195548372696,0.10363525726852765,-1.354419502187993,-1.4709975063097667,-0.3109641721725571,1.3588651387425945,0.9746520354211831,-1.4680657292517723,1.4739686584500755,-1.1015685878141845,-0.09632059459003883,-1.9336914810415908,-2.421389548192382,1.0067208023584016,-0.9052091117694298,0.45593148297832287,-0.772558824314773,-1.2547255199009575,2.242551332930098,0.5805618615965424,-3.4940121224771357,2.23341274540807,0.5493137265432373,-1.3678678874250942,-1.1159487546552938,-5.9256469991444485,-0.5886382668189037,0.3450769099972217,-1.570141935417194,-0.10752791625066735
5.17164208052652,1.6591229684539952,-0.5732635691146111,0.7650740874548929,1.374326955003408,0.9406016001676479,-0.0294627144756621,0.4480480140062793,-0.8502811625068115,-1.2656756426771718,0.9233348311111014,-1.0819186190929106,0.26027391384092774,2.499383497770391,0.5342023126949118,1.6342994978280645,0.32154364349624365,1.084841036412447,1.0428127738522566,1.8006728081094485,0.6210100917060416,-4.780107889769584,1.071664944586456,-1.2442743999155055,-2.113317530808557,1.880409774709853,-1.303854593852607,2.0670111327955043,2.177186288992898,0.29905434813429604,1.2819530713629763,0.8152329104736787,-4.811240129230408,0.9294559439962022,-0.8790028503648654,-1.1242868953370744,5.06640704738208,-1.3830435278681963,1.819713907474731,-1.9056990551905686
-9.3705604309964,-6.087631150687847,1.6928508523992782,-3.8506915968955533,0.3379768373965017,-0.5005803762718783,-0.8510254235098088,1.0922508069430619,0.2630040550774516,-0.46722201084893733,-1.030193440147716,-0.7245359893898315,0.4484481944937307,-0.8592052364337694,-3.4076015130909467,0.5672894067010018,-0.1776014178839392,-0.5242206645129307,-1.0300562272174176,-0.14940744799938957,-0.5264982560351459,3.2055653198824974,0.3559759502923856,-0.7770196960904545,-0.7573277399068089,2.4771478684240247,2.4080307297693633,2.1070123157921032,-3.420477088490621,-0.9989610085919631,-2.3225402700203905,-1.2726431875830901,-0.03361240103025291,0.17531178659523072,3.162791173952115,2.2699244693880907,-2.816037050171126,1.4545754857776565,2.4710623600151553,0.8073917312847607
-1.15839368830654,0.7331829110705887,2.9086089244990174,-1.456925413665202,0.5054167804496259,-0.8105725279859822,-0.12514730495648899,0.4304051988077477,-1.124102766543075,-0.5733970299666065,0.7363913727241042,-0.8982855991469336,-0.5311846794771335,-1.5990413769219756,0.9910554470593249,-0.13923247226928717,0.06056314331237049,0.2954488947363243,-1.437604860496899,-1.2639445391152497,1.447958187731484,1.3617451380482661,1.5508978686159731,-0.7863090305835927,-0.33648780232436615,-0.8205020151290703,-2.725837010153563,-5.386087719163119,0.838265582848402,-0.6298407051658377,-5.605967840832504,-0.46801296277829246,-9.480455617117082,2.9618754201956885,0.15343725005277253,-1.683740382607577,5.188910242115262,0.10879194722947567,3.215043956949609,1.330972687643561
-13.02718334942735,-6.301045371474232,1.2467194512783617,-7.491922852984726,3.027503274786307,-1.1365243848786106,-0.14937986353747656,0.47899711286949814,0.010218827766378955,4.630254639560367,-1.0018460466736554,1.899466443877712,1.068263490845438,-2.2214043071065483,-2.6782813590780066,-0.2174414932409629,0.1598382724863897,-5.811438062481864,-0.33128060761972045,0.46966574708107506,-1.914317286933542,6.265011363813954,0.1261834269465662,0.97717838835037,0.688223801331441,1.5872819349032103,4.629522424537961,-0.8028834522906421,-0.48666282122426885,0.5491973403245825,-5.123570005292844,-0.8281267883348602,4.882538210163142,0.792176035038612,0.6508769319447993,3.084097377710088,-5.397910314474619,0.43500384462277736,-1.4801718487998634,1.6145872289744858
